Player,Nation,Squad 22-23,Comp,Actual Squad,Age,Height,Weight,Foot,MP,Starts,Min,Goals,Shots,SoT,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotDist,Assists,PasProg,PasAtt,PasLive,PasDead,PasCmp,SCA,GCA,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDriPast,Blocks,BlkSh,BlkPass,Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CarDis,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,Recov,AerWon,AerLost,Value (M)
Francesco Acerbi,ITA,Inter,Serie A,Inter,36,192.0,88.0,Left,28,20,1880,0.0,1.54,0.35,0.0,0.0,0.0,91.7,108.4,1651.9,0.08,9.98,108.4,103.80000000000001,4.33,91.7,3.65,0.0,4.21,1.9699999999999998,2.42,1.5599999999999998,0.23,1.21,2.08,0.45,1.64,1.9100000000000001,4.26,0.0,129.8,9.14,41.8,70.4,20.25,85.2,482.8,247.6,3.62,3.45,1.29,6.17,0.36,0.0,0.0,2.4699999999999998,2.01,0.08,1.29,1.9699999999999998,13.100000000000001,3.69,2.6799999999999997,9.5
Tosin Adarabioyo,ENG,Fulham,Premier League,Fulham,26,196.0,80.0,Right,29,27,2260,0.01,0.64,0.16,0.0,0.0,0.0,76.8,91.9,1422.2,0.08,7.99,91.9,88.7,2.91,76.8,1.65,0.08,4.87,2.43,3.46,1.3199999999999998,0.08,2.19,2.2199999999999998,0.89,1.3199999999999998,2.23,6.88,0.08,112.80000000000001,12.77,50.8,56.9,6.359999999999999,69.9,330.9,168.60000000000002,0.96,1.59,1.03,0.5499999999999999,0.32,0.0,0.0,1.59,1.26,0.0,0.31,2.43,11.18,2.44,0.8,10.0
Emmanuel Agbadou,CIV,Reims,Ligue 1,Stade de Reims ,27,192.0,86.0,Right,20,18,1610,0.0,0.79,0.11,0.0,0.0,0.0,63.4,80.8,1210.9,0.11,3.31,80.8,78.5,2.25,63.4,1.18,0.17,12.58,11.629999999999999,2.02,0.56,10.0,0.73,1.12,0.51,0.62,1.18,4.33,0.11,112.3,8.48,52.9,47.5,12.53,53.5,264.2,134.4,0.62,0.67,0.51,0.28,0.11,0.11,0.0,1.01,0.28,0.0,0.0,11.629999999999999,18.2,1.85,11.35,7.0
Joseph Aidoo,GHA,Celta Vigo,La Liga,Celta de Vigo,28,181.0,80.0,Right,24,23,2072,0.02,1.12,0.43000000000000005,0.0,0.0,0.0,82.4,105.1,1473.9,0.0,6.18,105.1,91.69999999999999,12.95,82.4,1.3,0.33,4.37,3.38,3.38,0.9299999999999999,0.05,0.5800000000000001,2.23,1.12,1.12,2.8,6.87,0.0,126.0,13.37,52.3,58.5,16.35,68.5,298.0,166.39999999999998,1.17,0.8700000000000001,0.97,3.77,0.15,0.0,0.0,1.27,1.02,0.0,1.33,3.38,12.5,2.75,3.85,15.0
Manuel Akanji,SUI,Manchester City,Premier League,Manchester City,28,187.0,91.0,Right,31,26,2271,0.02,2.24,0.51,0.09,0.0,0.0,122.7,143.8,2194.0,0.16,9.53,143.8,129.7,14.07,122.7,4.29,0.18,4.84,2.79,2.49,1.78,0.58,1.08,2.34,0.88,1.46,2.24,2.4699999999999998,0.0,163.0,8.66,52.800000000000004,81.80000000000001,29.33,104.0,576.3,338.3,3.2800000000000002,3.17,1.52,5.24,0.53,0.09,0.0,2.56,2.1399999999999997,0.09,7.82,2.79,12.899999999999999,2.03,2.32,30.5
Nathan Ake,NED,Manchester City,Premier League,Manchester City,29,180.0,75.0,Left,36,31,2733,0.04,2.37,0.74,0.0,0.0,0.0,98.8,114.2,1591.5,0.11,8.65,114.2,107.7,6.28,98.8,3.8,0.44999999999999996,2.11,1.24,0.97,0.9500000000000001,0.19,0.34,1.53,0.64,0.8900000000000001,1.25,2.67,0.0,131.0,5.79,34.77,69.8,27.4,81.8,372.1,210.70000000000002,1.78,1.21,0.91,5.74,0.0,0.0,0.0,2.4699999999999998,1.73,0.48000000000000004,0.9,1.24,7.29,4.69,6.36,29.0
Kevin Akpoguma,NGA,Hoffenheim,Bundesliga,TSG Hoffenheim,29,192.0,85.0,Right,32,13,1501,0.01,3.99,1.82,0.0,0.0,0.0,55.7,72.8,1006.7,0.19,7.949999999999999,72.8,66.80000000000001,5.76,55.7,3.9699999999999998,0.38,5.08,3.08,2.44,1.7799999999999998,0.86,1.5899999999999999,3.63,0.61,3.02,1.52,2.95,0.09,103.30000000000001,5.949999999999999,30.03,47.5,27.509999999999998,55.8,309.6,131.2,2.5,1.92,2.95,10.23,0.91,0.0,0.0,3.8,1.47,0.58,2.45,3.08,11.43,4.0,5.78,4.2
David Alaba,AUT,Real Madrid,La Liga,Real Madrid,32,180.0,78.0,Left,31,27,2460,0.02,0.9199999999999999,0.23,0.26,0.0,0.0,89.1,105.3,1552.2,0.2,6.44,105.3,98.0,6.74,89.1,1.99,0.26,1.73,0.94,1.08,0.36,0.28,0.5800000000000001,1.6099999999999999,1.19,0.42000000000000004,1.79,6.97,0.15000000000000002,119.9,15.89,56.3,51.7,12.780000000000001,66.9,323.4,195.8,1.21,1.8399999999999999,0.45,2.71,0.36,0.0,0.0,1.12,0.38,0.0,1.33,0.94,9.34,2.46,0.8,37.0
Omar Alderete,PAR,Getafe,La Liga,Getafe,27,188.0,77.0,Left,21,13,1282,0.01,2.65,0.83,0.0,0.0,0.0,54.6,78.0,901.8000000000001,0.28,7.470000000000001,78.0,73.2,4.1,54.6,3.5,0.42,2.8200000000000003,1.4000000000000001,1.28,0.99,0.56,1.4,2.94,0.71,2.24,1.28,4.85,0.0,104.4,5.550000000000001,28.56,53.0,23.83,55.2,268.5,150.4,3.07,1.68,1.81,9.18,0.5700000000000001,0.0,0.0,4.47,3.6399999999999997,0.28,1.1199999999999999,1.4000000000000001,9.18,4.67,3.93,12.0
Marcos Alonso,ESP,Barcelona,La Liga,FC Barcelona,33,188.0,84.0,Left,30,14,1395,0.02,1.5899999999999999,0.37,0.12,0.0,0.0,106.19999999999999,120.5,1880.8999999999999,0.0,8.790000000000001,120.5,115.69999999999999,4.41,106.19999999999999,3.2199999999999998,0.37,1.63,0.84,0.95,0.43,0.23,0.61,2.29,1.1,1.19,1.22,3.0199999999999996,0.0,136.5,7.859999999999999,40.93,75.3,20.46,87.7,460.9,251.3,2.1100000000000003,1.2799999999999998,1.2999999999999998,5.14,0.49,0.0,0.0,2.03,2.21,0.58,2.06,0.84,10.219999999999999,2.17,2.21,9.5
Gaston Alvarez,URU,Getafe,La Liga,Getafe,24,184.0,72.0,Left,29,23,2170,0.02,1.11,0.43,0.0,0.0,0.0,64.5,83.0,1259.9,0.11,6.01,83.0,76.6,6.38,64.5,1.81,0.33,4.800000000000001,3.0599999999999996,3.45,1.35,0.0,1.68,2.0700000000000003,0.99,1.1,2.61,7.03,0.11,104.69999999999999,11.81,49.2,49.7,6.66,60.3,328.2,160.3,1.1,0.8300000000000001,0.8300000000000001,1.71,0.43,0.27,0.0,2.44,1.3900000000000001,0.0,0.79,3.0599999999999996,12.01,4.07,3.5700000000000003,10.5
Kelvin Amian,FRA,Spezia,Serie A,Nantes,26,180.0,78.0,Right,36,27,2492,0.0,1.9,0.4,0.09,0.0,0.0,49.400000000000006,67.6,805.6,0.09,7.39,67.6,58.400000000000006,8.83,49.400000000000006,2.82,0.22,4.99,2.58,2.16,1.59,1.24,1.72,2.69,0.6799999999999999,2.01,1.55,3.63,0.09,92.0,5.29,26.55,38.2,28.8,45.2,284.5,152.3,4.5,3.15,2.87,6.27,0.39,0.0,0.0,3.34,1.92,0.22,1.9100000000000001,2.58,9.540000000000001,2.18,2.87,2.9
Joachim Andersen,DEN,Crystal Palace,Premier League,Crystal Palace,28,192.0,90.0,Right,23,22,1992,0.01,1.55,0.3,0.0,0.0,0.0,81.8,103.3,1840.9,0.0,4.26,103.3,97.7,5.0600000000000005,81.8,0.79,0.06,3.7399999999999998,2.25,2.62,1.13,0.0,0.9,2.27,1.6,0.6699999999999999,2.0300000000000002,11.34,0.0,126.7,20.62,70.0,53.0,4.32,71.2,318.4,162.4,0.42,0.24,0.12,0.6499999999999999,0.71,0.0,0.0,1.68,1.37,0.18,0.24,2.25,11.36,4.1899999999999995,2.1500000000000004,18.5
Waldemar Anton,GER,Stuttgart,Bundesliga,VfB Stuttgart,27,189.0,86.0,Right,37,37,3192,0.03,1.78,0.52,0.0,0.0,0.0,78.7,96.5,1449.6,0.13,7.629999999999999,96.5,90.30000000000001,6.07,78.7,3.6100000000000003,0.5,2.66,1.72,1.25,1.1,0.29000000000000004,1.27,2.34,0.8200000000000001,1.51,1.8800000000000001,4.02,0.1,117.6,9.55,45.67,56.1,17.59,66.5,452.6,242.9,4.33,2.64,1.1099999999999999,5.1899999999999995,0.41000000000000003,0.06,0.06,1.98,2.1100000000000003,0.06,1.4,1.72,13.17,2.31,2.69,14.5
Ronald Araujo,URU,Barcelona,La Liga,FC Barcelona,25,188.0,79.0,Right,29,20,1693,0.01,1.6,0.32,0.0,0.0,0.0,84.2,101.8,1549.5,0.11,6.47,101.8,96.6,5.07,84.2,2.3499999999999996,0.43,3.41,2.3499999999999996,1.17,2.0300000000000002,0.22,1.1900000000000002,1.71,0.21,1.5,2.67,2.6399999999999997,0.0,121.8,5.720000000000001,32.65,73.5,16.939999999999998,82.5,483.8,281.2,3.3,1.5999999999999999,1.61,3.75,0.64,0.11,0.0,3.1100000000000003,2.14,0.22,0.54,2.3499999999999996,8.95,3.62,2.66,93.0
Cesar Azpilicueta,ESP,Chelsea,Premier League,Atletico Madrid,34,178.0,77.0,Right,33,24,2309,0.0,1.21,0.23,0.0,0.0,0.0,130.8,148.60000000000002,2130.9,0.07,9.5,148.60000000000002,135.7,12.57,130.8,2.75,0.09,3.82,2.37,1.8800000000000001,1.47,0.47,0.7,3.0,0.77,2.23,2.0,4.79,0.0,167.2,10.780000000000001,60.5,81.80000000000001,25.53,100.9,547.1,333.8,2.58,2.66,0.4,5.380000000000001,0.33,0.0,0.0,2.4,0.84,0.09,1.7,2.37,9.24,2.77,2.7199999999999998,8.5
Loic Bade,FRA,Sevilla,La Liga,Sevilla,24,191.0,89.0,Right,23,15,1324,0.01,4.73,0.92,0.69,0.0,0.0,143.0,171.10000000000002,2831.1,1.34,10.39,171.10000000000002,164.3,6.15,143.0,5.11,1.46,6.1899999999999995,4.04,3.06,2.6999999999999997,0.43000000000000005,1.32,2.49,0.2,2.29,2.89,6.74,0.0,206.6,13.52,82.07,96.1,31.2,141.4,770.0999999999999,341.8,4.9399999999999995,3.36,2.15,8.22,1.5699999999999998,0.11,0.11,4.98,2.69,0.8,8.450000000000001,4.04,16.77,4.17,6.18,19.5
Benoit Badiashile,FRA,Monaco,Ligue 1,Chelsea,23,194.0,75.0,Left,31,18,1821,0.03,2.26,0.7100000000000001,0.0,0.0,0.0,153.9,180.5,2913.7,0.0,10.77,180.5,171.89999999999998,8.66,153.9,4.46,0.29,4.9,3.0999999999999996,2.8099999999999996,1.94,0.14,1.33,1.94,1.04,0.8999999999999999,3.2600000000000002,12.55,0.11,212.2,26.310000000000002,98.1,96.3,20.099999999999998,134.2,705.9,394.4,3.3499999999999996,1.33,0.97,3.87,1.0,0.0,0.0,3.9,2.09,0.14,2.61,3.0999999999999996,18.21,7.56,2.62,26.5
Leonardo Balerdi,ARG,Marseille,Ligue 1,Olympique de Marseille,25,187.0,85.0,Right,37,29,2696,0.01,1.02,0.19,0.0,0.0,0.0,130.0,152.6,2242.5,0.33999999999999997,13.360000000000001,152.6,138.6,13.629999999999999,130.0,4.24,0.44,3.28,2.33,1.9900000000000002,1.24,0.05,1.48,2.31,1.16,1.15,2.48,4.42,0.0,169.2,8.98,48.0,87.9,34.03,110.3,527.2,278.2,3.42,2.5,0.6799999999999999,9.98,0.5900000000000001,0.1,0.1,2.06,0.8,0.68,5.359999999999999,2.33,13.18,2.37,2.7,10.0
Federico Baschirotto,ITA,Lecce,Serie A,Lecce,27,184.0,77.0,Right,25,23,2114,0.04,3.2199999999999998,0.81,0.0,0.0,0.0,53.7,72.2,1000.9000000000001,0.0,6.68,72.2,68.80000000000001,3.14,53.7,2.32,0.67,2.24,2.06,0.77,1.4700000000000002,0.0,0.76,3.1399999999999997,2.1,1.03,1.85,5.85,0.0,96.0,9.14,36.63,43.4,17.57,57.099999999999994,301.79999999999995,172.1,3.03,4.09,3.38,2.36,0.18,0.0,0.0,2.24,1.03,0.0,0.36,2.06,15.969999999999999,2.36,3.38,6.0
Alessandro Bastoni,ITA,Inter,Serie A,Inter,25,190.0,75.0,Left,33,26,2275,0.01,2.23,0.39,0.18,0.0,0.0,90.8,111.2,1772.1,0.14,10.09,111.2,102.30000000000001,8.620000000000001,90.8,4.29,0.46,4.27,2.55,2.3,1.62,0.35,1.8599999999999999,1.97,0.53,1.44,2.01,3.51,0.0,129.3,10.06,45.900000000000006,65.8,18.52,74.6,391.4,217.2,3.0,2.4299999999999997,1.71,2.4,0.68,0.09,0.09,2.81,2.64,0.07,2.58,2.55,11.61,3.51,2.12,73.5
Maximilian Bauer,GER,Augsburg,Bundesliga,FC Augsburg,24,189.0,84.0,Right,23,19,1670,0.0,1.4,0.14,0.0,0.0,0.0,53.7,80.5,1073.0,0.0,6.16,80.5,76.80000000000001,3.4299999999999997,53.7,1.81,0.09,2.67,1.15,1.8900000000000001,0.77,0.0,1.4,1.81,0.69,1.1199999999999999,2.5,8.17,0.0,103.30000000000001,11.5,50.2,47.599999999999994,6.41,49.5,218.4,129.2,1.17,0.72,0.31000000000000005,0.74,0.95,0.0,0.0,2.26,2.2399999999999998,0.09,0.38,1.15,11.03,6.85,4.04,4.4
Stefan Bell,GER,Mainz 05,Bundesliga,FSV Mainz 05,32,192.0,88.0,Right,36,29,2581,0.01,1.55,0.19,0.19,0.0,0.0,103.0,138.0,1974.5,0.06,10.870000000000001,138.0,119.0,18.16,103.0,4.79,0.39,2.7800000000000002,2.0,2.12,0.47,0.19,1.51,2.3200000000000003,0.8,1.52,3.51,5.46,0.0,157.9,9.44,53.3,76.0,29.630000000000003,84.4,342.7,173.0,2.13,1.37,1.12,5.779999999999999,0.5800000000000001,0.0,0.0,2.63,0.5800000000000001,0.35,9.5,2.0,15.43,4.55,3.1999999999999997,2.1
Ramy Bensebaini,ALG,M'Gladbach,Bundesliga,Borussia Dortmund,29,187.0,82.0,Left,38,38,3408,0.06,1.4,0.45,0.11,0.06,0.06,72.1,89.80000000000001,1432.3000000000002,0.05,3.57,89.80000000000001,71.7,17.6,72.1,1.3800000000000001,0.16,1.56,1.01,0.95,0.5,0.11,0.39,1.6600000000000001,0.56,1.11,1.17,4.34,0.06,105.6,35.910000000000004,61.6,31.6,13.0,56.2,264.0,131.5,1.51,0.56,0.73,3.69,0.17,0.0,0.0,1.0,1.78,0.11,1.28,1.01,7.720000000000001,2.71,1.3900000000000001,12.5
Sepp van den Berg,NED,Schalke 04,Bundesliga,FSV Mainz 05,22,192.0,87.0,Right,21,15,1321,0.01,2.27,0.27,0.0,0.0,0.0,64.6,78.5,1154.6,0.0,5.17,78.5,76.30000000000001,2.1,64.6,2.45,0.0,1.6400000000000001,0.91,0.55,0.64,0.45,0.45,1.83,0.65,1.19,2.49,6.0,0.28,99.3,8.870000000000001,37.8,42.5,19.47,55.6,318.20000000000005,166.3,2.3499999999999996,1.8,1.26,5.14,0.46,0.0,0.0,1.19,0.81,0.09,0.63,0.91,8.040000000000001,2.75,4.4,6.5
Jaka Bijol,SVN,Udinese,Serie A,Udinese,25,190.0,85.0,Right,33,18,1679,0.03,3.98,1.1,0.0,0.0,0.0,50.599999999999994,61.099999999999994,950.0,0.3,3.53,61.099999999999994,58.8,2.1799999999999997,50.599999999999994,2.27,0.6699999999999999,1.9500000000000002,1.26,0.84,0.8,0.3,0.8,2.4,1.08,1.3199999999999998,1.88,7.21,0.0,89.7,10.43,34.33,37.8,18.259999999999998,45.4,195.60000000000002,83.1,0.74,0.26,2.25,4.74,0.56,0.0,0.0,2.77,1.04,0.61,0.61,1.26,9.23,5.34,4.609999999999999,10.5
Jerome Boateng,GER,Lyon,Ligue 1,Salernitana,35,190.0,94.0,Right,20,7,809,0.01,1.82,0.73,0.0,0.0,0.0,53.3,67.9,1026.6,0.0,3.16,67.9,65.6,2.16,53.3,3.3,0.36,3.6599999999999997,1.82,1.56,1.02,1.09,1.2999999999999998,1.69,0.57,1.12,1.79,4.65,0.0,89.80000000000001,9.95,30.92,39.5,19.89,55.8,288.0,122.7,2.18,1.45,1.64,4.91,0.36,0.0,0.0,3.02,1.09,0.55,1.56,1.82,7.119999999999999,2.36,1.2,1.4
Kevin Bonifazi,ITA,Bologna,Serie A,Frosinone,28,187.0,85.0,Right,22,15,1465,0.0,1.2,0.09,0.09,0.0,0.0,76.5,94.4,1512.6,0.09,5.6899999999999995,94.4,84.4,9.91,76.5,1.5899999999999999,0.09,3.3499999999999996,2.07,2.15,0.77,0.43,0.74,2.24,1.3,0.94,2.41,8.07,0.09,117.4,15.190000000000001,57.5,46.0,14.76,59.3,296.5,164.2,2.27,1.42,1.3,2.39,0.48,0.0,0.0,2.36,0.17,0.31,0.82,2.07,9.94,1.84,3.79,2.0
Sebastiaan Bornauw,BEL,Wolfsburg,Bundesliga,VfL Wolfsburg,25,191.0,83.0,Right,30,19,1773,0.02,1.8499999999999999,0.7799999999999999,0.14,0.0,0.0,82.4,98.30000000000001,1474.6999999999998,0.14,7.59,98.30000000000001,92.3,5.78,82.4,3.2600000000000002,0.64,2.08,1.13,0.8400000000000001,1.02,0.22000000000000003,1.17,2.26,0.63,1.62,1.8499999999999999,5.4,0.14,117.0,10.100000000000001,40.849999999999994,59.9,16.94,66.3,343.9,172.3,2.63,2.41,0.5,3.36,0.74,0.0,0.0,2.06,2.41,0.28,1.43,1.13,11.26,2.38,2.66,7.5
Sven Botman,NED,Newcastle Utd,Premier League,Newcastle United,24,193.0,81.0,Left,36,35,3047,0.0,1.38,0.47,0.0,0.0,0.0,80.6,100.2,1601.6999999999998,0.07,7.71,100.2,94.0,5.58,80.6,2.54,0.31,4.19,2.41,2.26,1.67,0.26,0.93,3.29,1.48,1.8299999999999998,2.15,5.63,0.05,120.69999999999999,14.8,57.9,54.3,9.45,63.7,323.4,165.0,0.9199999999999999,0.8099999999999999,0.26,0.76,0.38,0.0,0.0,2.0700000000000003,1.1600000000000001,0.12000000000000001,0.66,2.41,11.899999999999999,4.3,2.34,47.0
Lilian Brassier,FRA,Brest,Ligue 1,Brest,24,186.0,78.0,Left,40,39,3409,0.01,1.15,0.15000000000000002,0.0,0.0,0.0,94.1,116.8,1751.3000000000002,0.05,13.05,116.8,108.0,8.45,94.1,3.44,0.31,5.4,3.02,2.52,2.3200000000000003,0.56,2.07,2.94,0.85,2.09,3.4499999999999997,5.640000000000001,0.0,141.10000000000002,9.36,44.7,79.2,18.46,99.5,533.3,241.2,2.11,2.1,1.98,2.91,0.42000000000000004,0.0,0.0,2.61,1.92,0.05,1.9899999999999998,3.02,14.41,4.42,2.8699999999999997,10.5
Gleison Bremer,BRA,Juventus,Serie A,Juventus,27,188.0,82.0,Right,36,35,2990,0.03,1.99,0.36,0.06,0.0,0.0,96.6,111.4,1739.5,0.13,5.53,111.4,107.6,3.7,96.6,2.32,0.19,3.3899999999999997,2.2800000000000002,1.95,1.13,0.31,0.68,2.92,1.54,1.39,2.75,6.33,0.24,133.1,15.28,59.599999999999994,64.8,9.24,63.4,266.79999999999995,130.0,0.6699999999999999,0.61,0.36,0.3,0.55,0.0,0.0,2.87,0.97,0.06,0.19,2.2800000000000002,11.420000000000002,3.69,2.9299999999999997,49.0
Santiago Bueno,URU,Girona,La Liga,Wolverhampton Wanderers,25,190.0,76.0,Right,31,23,2098,0.0,0.55,0.1,0.0,0.0,0.0,103.2,117.19999999999999,1759.5,0.05,8.82,117.19999999999999,114.1,2.98,103.2,1.3199999999999998,0.1,3.34,2.2,1.9700000000000002,1.37,0.0,1.24,1.47,0.7,0.77,1.92,5.65,0.0,136.0,9.43,48.599999999999994,79.69999999999999,8.33,82.6,367.0,180.5,0.6,0.82,0.86,0.96,0.49,0.05,0.05,2.87,4.15,0.1,0.15,2.2,10.809999999999999,2.31,1.6500000000000001,14.5
Alessandro Buongiorno,ITA,Torino,Serie A,Torino,25,190.0,86.0,Left,39,27,2463,0.02,2.88,0.68,0.0,0.0,0.0,46.660000000000004,63.1,763.3,0.17,4.49,63.1,61.0,1.83,46.660000000000004,3.1500000000000004,0.5700000000000001,2.2800000000000002,1.27,0.7899999999999999,1.15,0.34,0.42000000000000004,2.15,0.98,1.17,2.62,3.46,0.13,87.5,5.819999999999999,26.69,43.5,18.09,46.9,246.3,115.30000000000001,2.5,2.0100000000000002,2.52,6.62,0.47,0.0,0.0,3.87,3.1799999999999997,0.85,2.0,1.27,7.61,5.43,5.2,25.0
Dan Burn,ENG,Newcastle Utd,Premier League,Newcastle United,32,198.0,87.0,Left,34,32,2762,0.03,3.8,1.5399999999999998,0.0,0.0,0.0,71.5,91.19999999999999,1070.1,0.0,6.02,91.19999999999999,83.3,7.78,71.5,3.9400000000000004,0.15000000000000002,2.5999999999999996,1.13,1.37,0.8400000000000001,0.39,1.77,1.96,0.49,1.4700000000000002,1.32,4.33,0.05,113.1,5.79,32.72,43.6,38.4,65.0,371.2,192.1,5.48,4.15,0.8799999999999999,9.09,0.4,0.0,0.0,1.32,1.34,0.39,2.31,1.13,9.42,2.8699999999999997,2.0,9.5
Anthony Caci,FRA,Mainz 05,Bundesliga,FSV Mainz 05,27,185.0,76.0,Right,32,20,1854,0.01,1.08,0.28,0.0,0.0,0.0,77.4,106.0,1478.2,0.08,8.41,106.0,91.6,14.17,77.4,3.71,0.36,5.1,2.69,3.2800000000000002,1.65,0.17,2.1799999999999997,2.24,0.9099999999999999,1.33,3.9399999999999995,4.11,0.0,126.6,8.440000000000001,41.0,66.30000000000001,21.11,75.5,401.9,206.3,2.38,1.73,1.39,7.41,0.11,0.0,0.0,2.41,0.45,0.11,4.76,2.69,12.969999999999999,2.75,3.77,4.8
Mattia Caldara,ITA,Spezia,Serie A,Milan,30,187.0,80.0,Right,24,20,1828,0.0,1.37,0.19,0.0,0.0,0.0,90.80000000000001,107.9,1711.9,0.11,6.52,107.9,99.5,7.960000000000001,90.80000000000001,1.41,0.41000000000000003,3.13,1.97,1.46,1.48,0.19,1.04,1.8099999999999998,1.04,0.77,2.14,7.819999999999999,0.19,127.69999999999999,13.58,54.4,68.3,6.17,74.0,426.3,265.5,2.25,0.61,0.69,1.0,0.78,0.0,0.0,1.83,1.25,0.11,0.2,1.97,10.25,4.42,3.02,1.3
Luca Caldirola,ITA,Monza,Serie A,Monza,33,186.0,79.0,Left,23,15,1361,0.0,0.34,0.07,0.0,0.0,0.0,66.1,81.1,1121.5,0.0,3.08,81.1,76.5,4.470000000000001,66.1,0.55,0.07,0.96,0.48,0.55,0.21,0.21,0.41,1.03,0.48,0.55,0.96,2.26,0.0,94.3,7.53,33.7,45.3,17.56,67.9,429.7,267.1,6.62,2.48,6.07,6.75,0.21,0.0,0.0,5.23,3.0300000000000002,2.0,2.21,0.48,7.84,1.78,1.16,2.7
Julien Le Cardinal,FRA,Lens,Ligue 1,Brest,26,184.0,74.0,Right,21,17,1536,0.03,7.1,2.71,0.37,0.0,0.0,88.8,118.0,1546.8,0.06,10.93,118.0,106.2,10.99,88.8,9.51,0.25,5.550000000000001,3.95,3.8200000000000003,0.37,1.36,0.49,0.74,0.0,0.74,2.7800000000000002,2.6500000000000004,0.0,147.10000000000002,3.95,17.35,67.0,65.19999999999999,98.3,613.4,276.7,7.4,10.370000000000001,2.16,16.66,0.25,0.06,0.06,1.54,3.5200000000000005,0.19,12.47,3.95,9.190000000000001,9.450000000000001,7.35,1.8
Nicolo Casale,ITA,Lazio,Serie A,Lazio,26,191.0,80.0,Right,23,18,1614,0.01,1.3900000000000001,0.44,0.0,0.0,0.0,76.3,94.3,1292.4,0.07,5.16,94.3,84.8,9.46,76.3,2.37,0.14,3.57,2.17,2.14,1.1199999999999999,0.3,2.76,3.38,0.55,2.83,1.05,5.37,0.3,115.3,12.0,48.2,54.2,14.139999999999999,60.199999999999996,320.4,179.2,2.0700000000000003,0.98,0.6799999999999999,4.38,0.27,0.0,0.0,1.6600000000000001,0.64,0.0,1.82,2.17,14.0,3.3,3.12,20.5
Jean Charles Castelletto,CMR,Nantes,Ligue 1,Nantes,29,186.0,78.0,Right,24,22,1919,0.0,0.37,0.12,0.0,0.0,0.0,63.8,84.2,1481.2,0.0,3.62,84.2,68.1,16.04,63.8,0.81,0.0,1.78,1.04,1.41,0.31,0.06,0.43,1.1,0.67,0.43,2.27,4.64,0.4,97.4,37.370000000000005,63.400000000000006,31.4,2.94,55.4,255.0,129.5,0.67,0.92,0.18,0.74,0.12,0.0,0.0,0.74,1.26,0.0,0.31,1.04,8.67,2.94,1.35,5.5
Catena,ESP,Rayo Vallecano,La Liga,Osasuna,29,194.0,82.0,Right,35,25,2302,0.01,1.62,0.61,0.15,0.0,0.0,66.0,88.2,1473.1000000000001,0.05,6.449999999999999,88.2,80.80000000000001,6.91,66.0,2.91,0.2,1.8,0.87,0.8300000000000001,0.66,0.3,0.77,2.56,1.19,1.3699999999999999,2.1,5.49,0.05,106.7,10.53,43.19,50.5,13.85,55.099999999999994,268.9,138.8,1.73,0.51,0.5,2.27,0.77,0.0,0.0,2.91,1.59,0.2,2.9299999999999997,0.87,10.77,4.95,3.16,16.5
Maximiliano Caufriez,BEL,Clermont Foot,Ligue 1,Clermont,27,189.0,83.0,Right,20,16,1445,0.0,3.25,0.13,0.0,0.0,0.0,64.19999999999999,85.0,977.3,0.0,4.09,85.0,82.5,2.47,64.19999999999999,7.66,1.43,1.3,0.71,0.97,0.32,0.0,0.32,2.92,0.71,2.21,4.42,3.44,0.0,107.69999999999999,7.47,31.06,40.0,38.49,68.4,385.5,201.3,2.5300000000000002,2.34,1.56,11.790000000000001,0.52,0.06,0.06,2.4699999999999998,2.5999999999999996,1.49,2.86,0.71,8.31,0.91,0.52,3.3
Brendan Chardonnet,FRA,Brest,Ligue 1,Brest,29,181.0,74.0,Right,38,35,3201,0.01,0.79,0.16999999999999998,0.0,0.0,0.0,76.9,100.30000000000001,1555.7,0.11,5.94,100.30000000000001,86.19999999999999,13.83,76.9,3.12,0.28,2.16,1.3599999999999999,1.42,0.69,0.06,0.73,2.15,0.96,1.19,2.45,4.51,0.12,115.4,9.05,47.0,51.5,18.229999999999997,69.4,349.4,186.9,2.6,1.55,0.61,4.3100000000000005,0.35,0.0,0.0,1.8699999999999999,1.53,0.06,4.590000000000001,1.3599999999999999,9.379999999999999,3.85,2.2,5.5
Andreas Christensen,DEN,Barcelona,La Liga,FC Barcelona,28,187.0,82.0,Right,29,24,1914,0.02,1.9,1.08,0.08,0.08,0.08,114.5,129.60000000000002,2120.0,0.28,10.36,129.60000000000002,122.1,7.22,114.5,4.42,0.78,2.57,1.3900000000000001,1.1800000000000002,1.24,0.15,0.99,1.33,0.4,0.93,1.79,3.66,0.0,144.5,8.42,43.74,83.3,18.15,103.3,539.8,259.1,2.29,1.79,0.3,4.1499999999999995,0.25,0.0,0.0,1.2,0.61,0.15,4.39,1.3900000000000001,11.05,2.76,1.98,38.5
